

1	Das	Das	ART	d	nom|sg|neut	NK	3
12	☿	☿	NE	Mercurius	dat|sg|masc	NK	10
13	der	der	ART	d	gen|pl|fem	NK	14
14	Metallen	Metallen	NN	Metall	gen|pl|fem	AG	12
15	/	/	$,	/	_	--	14
16	soll	soll	VMFIN	sollen	sg|3|pres|ind	RE	56
17	man	man	PIS	man	nom|sg|*	SB	16
18	100.	100.	CARD	@ord@	_	NK	19
19	Theil	Teil	NN	Teil	acc|sg|masc	OA	32
20	in	in	APPR	in	_	MO	32
21	eine	eine	ART	ein	acc|sg|fem	NK	23
22	platte	platte	ADJA	platt	acc|sg|fem|pos	NK	23
23	Phiol	Phiole	NN	Phiole	acc|sg|fem	NK	20
24	mit	mit	APPR	mit	_	MNR	23
25	einem	einem	ART	ein	dat|sg|neut	NK	27
26	langen	langen	ADJA	lang	dat|sg|masc|pos	NK	27
27	Hals	Hals	NN	Hals	dat|sg|masc	NK	24
28	/	/	$,	/	_	--	27
29	und	und	KON	und	_	CD	23
30	ein	ein	ART	ein	nom|sg|masc	NK	31
31	Theil	Teil	NN	Teil	nom|sg|masc	CJ	29
32	besagten	besagten	ADJA	besagt	pl|3|past|ind	OC	16
33	⦵	⦵	NE	⦵	acc|sg|neut	--	32
34	/	/	$,	/	_	--	33
35	oder	oder	KON	oder	_	CD	32
36	∴	∴	NE	∴	_	APP	31
37	/	/	$,	/	_	--	36
38	darauff	darauf	PAV	darauf	_	MO	39
39	thun	tun	VVINF	tun	_	CJ	35
40	/	/	$,	/	_	--	39
41	solches	solches	PIS	solch	acc|sg|neut	OA	48
42	mit	mit	APPR	mit	_	MO	48
43	gelindem	gelindem	ADJA	gelindem	dat|sg|masc|pos	NK	44
44	∆	∆	NE	∆	dat|sg|masc	NK	42
45	8.	8.	CARD	@ord@	acc|sg|masc|pos	NK	46
46	Tag	Tag	NN	Tag	acc|sg|masc	AMS	47
47	lang	lang	ADJD	lang	pos	MO	48
48	kochen	kochen	VVINF	kochen	_	RE	38
49	/	/	$,	/	_	--	48
50	und	und	KON	und	_	CD	48
51	zuletzt	zuletzt	ADV	zuletzt	_	MO	52
52	starck	stark	ADJD	stark	pos	MO	54
53	∆	∆	NE	∆	_	--	52
54	geben	geben	VVINF	geben	_	CJ	50
55	/	/	$,	/	_	--	54
56	so	so	ADV	so	_	MO	62
57	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
58	man	man	PIS	man	nom|sg|*	SB	57
59	ein	ein	ART	ein	acc|sg|neut	NK	61
60	rothes	rotes	ADJA	rot	acc|sg|neut|pos	NK	61
61	Pulver	Pulver	NN	Pulver	acc|sg|neut	OA	62
62	bekommen	bekommen	VVPP	bekommen	_	OC	57
63	/	/	$,	/	_	--	62
64	welches	welches	PRELS	welch	acc|sg|neut	OA	39
65	/	/	$,	/	_	--	64
66	so	so	ADV	so	_	MO	74
67	man	man	PIS	man	nom|sg|*	SB	57
68	es	es	PPER	es	acc|sg|neut|3	OA	76
69	mit	mit	APPR	mit	_	MO	71
70	Borax	Borax	NE	Borax	dat|sg|*	NK	69
71	fliessen	fließen	VVINF	fließen	pl|3|pres|ind	OC	57
72	laͤsset	lässt	VVFIN	lassen	_	MO	71
73	/	/	$,	/	_	--	72
74	gut	gut	ADJD	gut	pos	MO	76
75	☉	☉	NE	☉	nom|sg|neut|3	SB	77
76	geben	geben	VVINF	geben	_	OC	77
77	wird	wird	VAFIN	werden	sg|3|pres|ind	MO	54
78	.	.	SENT	.	_	--	77

1	Und	Und	KON	und	_	JU	11
2	wann	wann	KOUS	wann	_	MO	9
3	man	man	PIS	man	nom|sg|*	SB	9
4	auf	auf	APPR	auf	_	MO	8
5	den	den	ART	d	acc|sg|masc	NK	7
6	☿	☿	NE	Mercurius	acc|sg|fem|pos	NK	7
7	Projection	Projektion	NN	Projektion	acc|sg|fem	NK	4
8	thun	tun	VVINF	tun	_	OC	9
9	wil	will	VMFIN	wollen	sg|3|pres|ind	RE	15
10	/	/	$,	/	_	--	9
11	sol	soll	VMFIN	sollen	sg|3|pres|ind	--	0
12	man	man	PIS	man	nom|sg|*	SB	11
13	Zvij.	Zvij.	NE	Zvij.	acc|sg|masc	OA	21
14	☿	☿	NE	Mercurius	acc|sg|masc	--	13
15	so	so	ADV	so	_	MO	21
16	7.	7.	CARD	@ord@	_	MO	21
17	mal	mal	NN	Mal	_	MO	21
18	♎	♎	$(	♎	_	OA	21
19	irt	irrt	VVFIN	irren	pos	MO	21
20	/	/	$,	/	_	--	19
21	nehmen	nehmen	VVINF	nehmen	_	OC	11
22	/	/	$,	/	_	--	21
23	und	und	KON	und	_	CD	11
24	denselben	denselben	PDS	derselbe	dat|pl|neut	SB	39
25	uͤber	über	APPR	über	_	MNR	24
26	obbemeldtes	obbemeldtes	ADJA	obbemeldtes	acc|sg|neut|pos	NK	27
27	∴	∴	NE	∴	acc|sg|neut	NK	25
28	♎	♎	$(	♎	_	MNR	27
29	iren	Iren	NN	Ire	acc|pl|masc	NK	28
30	/	/	$,	/	_	--	29
31	so	so	PTKREL	so	_	MO	32
32	offt	oft	ADV	oft	_	MO	39
33	biß	bis	APPR	bis	_	CP	39
34	es	es	PPER	es	nom|sg|neut|3	EP	39
35	mit	mit	APPR	mit	_	MO	39
36	dem	dem	ART	d	dat|sg|masc	NK	37
37	∴	∴	NE	∴	dat|sg|masc	NK	35
38	fix	fix	ADJD	fix	pos	MO	39
39	bleibe	bleibe	VVFIN	bleiben	sg|3|pres|subj	CJ	23
40	/	/	$,	/	_	--	39
41	davon	davon	PAV	davon	_	OP	39
42	man	man	PIS	man	nom|sg|*	SB	62
43	Projection	Projektion	NN	Projektion	acc|sg|fem	OA	61
44	auff	auf	APPR	auf	_	MNR	43
45	die	die	ART	d	acc|sg|fem	NK	46
46	☿	☿	NE	Mercurius	acc|sg|fem	NK	44
47	☿	☿	NE	Mercurius	_	NK	46
48	der	der	ART	d	gen|pl|fem	NK	49
49	Metallen	Metallen	NN	Metall	gen|pl|fem	AG	46
50	/	/	$,	/	_	--	49
51	oder	oder	KON	oder	_	CD	43
52	den	den	ART	d	acc|sg|masc	NK	53
53	gemeinen	gemeinen	ADJA	gemein	acc|sg|masc	CJ	51
54	/	/	$,	/	_	--	53
55	wie	wie	KOUS	wie	_	CD	44
56	auch	auch	ADV	auch	_	MO	57
57	auff	auf	APPR	auf	_	CJ	55
58	die	die	ART	d	acc|sg|fem	NK	59
59	☽	☽	NE	☽	acc|sg|fem	NK	57
60	/	/	$,	/	_	--	59
61	thun	tun	VVINF	tun	_	OC	62
62	kan	kann	VMFIN	können	sg|3|pres|ind	RE	41
63	.	.	SENT	.	_	--	62

