

1	Gesegneter	Gesegneter	NA	Gesegnete	nom|sg|masc|pos	NK	2
9	man	man	PIS	man	nom|sg|*	SB	14
10	sie	sie	PPER	Sie	acc|pl|fem|3	OA	15
11	in	in	APPR	in	_	MO	15
12	Mutter	Mutter	NN	Mutter	dat|sg|neut	NK	11
13	Leib	Leib	NN	Leib	nom|sg|masc	SB	14
14	hat	hat	VAFIN	haben	sg|3|pres|ind	OC	4
15	hoͤren	hören	VVINF	hören	_	OC	16
16	weinen	weinen	VVINF	weinen	_	OC	14
17	:	:	SENT	:	_	--	16

1	ja	ja	ITJ	ja	_	MO	4
2	die	die	ART	d	nom|sg|fem	NK	4
3	erste	erste	ADJA	erst	nom|sg|fem|pos	NK	4
4	Stimm	Stimm	NN	Stimme	nom|sg|fem	SB	14
5	deß	dessen	PDAT	d	gen|sg|masc	AG	6
6	Kinds	Kinds	NN	Kinds	gen|sg|masc	SB	12
7	so	so	ADV	so	_	MO	8
8	bald	bald	ADV	bald	_	MO	12
9	es	es	PPER	es	acc|sg|neut|3	OA	12
10	die	die	ART	d	nom|sg|fem	NK	11
11	Welt	Welt	NN	Welt	nom|sg|fem	SB	12
12	anschawet	anschawet	NE	anschawet	sg|3|pres|ind	NK	4
13	/	/	$,	/	_	--	12
14	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
15	das	das	PDS	d	nom|sg|neut	SB	14
16	weinen	weinen	VVINF	weinen	_	NK	15
17	/	/	$,	/	_	--	5
18	die	die	ART	d	nom|sg|fem	NK	20
19	erste	erste	ADJA	erst	nom|sg|fem|pos	NK	20
20	Red	Red	NE	Red	nom|sg|fem	PD	14
21	:	:	SENT	:	_	--	20

1	das	das	PDS	d	acc|sg|neut	OA	2
2	klagen	klagen	VVINF	klagen	_	OC	6
3	/	/	$,	/	_	--	2
4	das	das	ART	d	acc|sg|neut	NK	6
5	erste	erste	ADJA	erst	nom|sg|fem|pos	NK	6
6	Gesang	Gesang	NN	Gesang	dat|sg|masc	--	0
7	:	:	SENT	:	_	--	6

1	das	das	ART	d	acc|sg|neut	NK	3
2	erste	erste	ADJA	erst	nom|sg|neut|pos	NK	3
3	Augen-Wasser	Augen-Wasser	NN	Augen-Wasser	nom|sg|neut	SB	9
4	die	die	ART	d	acc|pl|masc	NK	5
5	Zaͤher	Zäher	ADJD	Zäher	acc|pl|masc	OA	9
6	/	/	$,	/	_	--	5
7	vnd	und	KON	und	_	CD	5
8	Benedictus	Benedictus	NE	Benedictus	dat|sg|*	CJ	7
9	singt	singt	VVFIN	singen	sg|3|pres|ind	--	0
10	?	?	SENT	?	_	--	9

1	Salomon	Salomon	NE	Salomon	nom|sg|*	SB	2
2	spricht	spricht	VVFIN	sprechen	sg|3|pres|ind	--	0
3	:	:	SENT	:	_	--	2

1	Sum	Sum	NE	Sum	_	--	0
2	quidem	quidem	VVFIN	quidem	dat|sg|masc	PNC	3
3	&amp;	&amp;	KON	&amp;	nom|sg|masc	--	0
4	ego	Ego	NN	Ego	_	PNC	5
5	mortalis	mortalis	FM	mortalis	_	NK	3
6	homo	homo	FM	--	_	UC	5
7	:	:	SENT	:	_	--	6

1	&amp;	&amp;	KON	&amp;	_	MO	2
2	primam	primam	NE	primam	pos	MO	3
3	vocem	vocem	ADJA	vocem	_	--	0
4	similem	similem	ADJA	similem	_	UC	3
5	omnibus	omnibus	FM	omnibus	_	UC	3
6	emisi	emisi	FM	emisi	_	UC	3
7	plorans	plorans	NE	plorans	_	APP	3
8	:	:	SENT	:	_	--	7

1	alle	alle	PIAT	all	nom|pl|masc	NK	2
2	Menschen	Menschen	NN	Mensch	nom|pl|masc	SB	3
3	gruͤssen	grüßen	VVIMP	grüßen	pl|3|pres|ind	--	0
4	die	die	ART	d	acc|sg|fem	NK	5
5	Welt	Welt	NN	Welt	acc|sg|fem	OA	3
6	mit	mit	APPR	mit	_	MO	3
7	nassen	nassen	ADJA	naß	dat|pl|neut|pos	NK	8
8	Augen	Augen	NN	Auge	dat|pl|neut	NK	6
9	/	/	$,	/	_	--	8
10	vnd	und	KON	und	_	CD	3
11	Benedictus	Benedictus	NE	Benedictus	nom|sg|*	CJ	10
12	mit	mit	APPR	mit	_	MNR	11
13	singenden	singenden	ADJA	singend	dat|sg|masc|pos	NK	14
14	Mund	Mund	NN	Mund	dat|sg|masc	NK	12
15	?	?	SENT	?	_	--	14

1	Warumb	Warum	PWAV	warum	_	MO	2
2	singt	singt	VVFIN	singen	sg|3|pres|ind	--	0
3	Benedictus	Benedictus	NE	Benedictus	acc|sg|masc	SB	2
4	/	/	$,	/	_	--	3
5	warumb	warum	PWAV	warum	_	MO	8
6	weinen	weinen	VVINF	weinen	acc|sg|masc	NK	8
7	andere	andere	ADJA	ander	acc|pl|masc|pos	NK	8
8	Kinder	Kinder	NN	Kind	acc|pl|neut	OA	2
9	?	?	SENT	?	_	--	8

